FIPS,State,County,population,hospitalizations_per_case,severe_cases_rate,critical_case_rate,case_fatality_rate
45027,South Carolina,Clarendon County,34017,0.0873956845106858,0.0586816477937502,0.0287140367169357,0.0107418743569392
45029,South Carolina,Colleton County,37568,0.0804236051959114,0.0549820461296848,0.0254415590662266,0.00947844548551959
45031,South Carolina,Darlington County,67253,0.0770605177464202,0.0532754346423208,0.0237850831040994,0.00880278708756487
45033,South Carolina,Dillon County,30871,0.0704331249392634,0.0494124806128729,0.0210206443263905,0.00792300605746493
45035,South Carolina,Dorchester County,155474,0.0653047647838224,0.0471975060138673,0.0181072587699551,0.00661072346501666
45037,South Carolina,Edgefield County,26769,0.0796379767641675,0.055579409316747,0.0240585674474205,0.00897980873398334
45039,South Carolina,Fairfield County,22712,0.0868295174357168,0.0592738264793942,0.0275556909563227,0.00990461253962663
45041,South Carolina,Florence County,138561,0.0721386681678106,0.0503006078983264,0.0218380602694842,0.00812663924192233
45043,South Carolina,Georgetown County,61605,0.0963629250872494,0.0634933141303466,0.0328696109569029,0.0124169557665774
45045,South Carolina,Greenville County,498402,0.0698029121070943,0.0490506590202287,0.0207522530868656,0.00781801180573112
45047,South Carolina,Greenwood County,70264,0.0750792724581578,0.0508387304309462,0.0242405420272117,0.00942530428099738
45049,South Carolina,Hampton County,19807,0.0762889382541526,0.0523727773009542,0.0239161609531984,0.00895516231635281
45051,South Carolina,Horry County,320915,0.0873699951700606,0.0596718964460994,0.0276980987239612,0.0101487813907109
45053,South Carolina,Jasper County,27900,0.0754371326164875,0.0531885116487455,0.0222486209677419,0.00794752258064516
45055,South Carolina,Kershaw County,64361,0.0776360373518124,0.0537826247883035,0.023853412563509,0.00883306070446388
45057,South Carolina,Lancaster County,89546,0.0810003238558953,0.0550848650079289,0.0259154588479664,0.00998914658387868
45059,South Carolina,Laurens County,66710,0.0771914705441463,0.0529366789386899,0.0242547916054565,0.00916582431419577
45061,South Carolina,Lee County,17606,0.0764054867658753,0.0538692307168011,0.0225362560490742,0.00833969669430876
45063,South Carolina,Lexington County,286316,0.0712392671034801,0.0501825977381634,0.0210566693653166,0.00785872190167507
45065,South Carolina,McCormick County,9606,0.11218717468249,0.072191853633146,0.0399953210493442,0.0154071226316885
45067,South Carolina,Marion County,31562,0.0786287307521703,0.0541784271592421,0.0244503035929282,0.00874575819022876
45069,South Carolina,Marlboro County,27131,0.0745208433157643,0.0529259588662416,0.0215948844495227,0.00772916811027975
45071,South Carolina,Newberry County,38068,0.0788415204371125,0.0537597745613113,0.0250817458758012,0.00945224125249553
45073,South Carolina,Oconee County,76696,0.0878853786377386,0.0589308902550329,0.0289544883827058,0.0108441399812246
45075,South Carolina,Orangeburg County,88454,0.0776365794650327,0.0530632054966423,0.0245733739683904,0.00917840120288512
45077,South Carolina,Pickens County,122746,0.0699004774086325,0.0484093346911508,0.0214911427174816,0.00824935362455803
45079,South Carolina,Richland County,408263,0.0604901938211398,0.043646591246329,0.0168436025748108,0.00619584498227858
45081,South Carolina,Saluda County,20299,0.080410463569634,0.0541149701463126,0.0262954934233214,0.0103119237400857
45083,South Carolina,Spartanburg County,302195,0.071149254620361,0.0496723735237181,0.0214768810966429,0.00808092476712057
45085,South Carolina,Sumter County,106995,0.069719463526333,0.0484392718257863,0.0212801917005468,0.00806314463292677
45087,South Carolina,Union County,27644,0.0824883880769787,0.0562814529735205,0.0262069351034583,0.00988375850094053
45089,South Carolina,Williamsburg County,31794,0.0802374347361137,0.0551692413662955,0.0250681933698182,0.00931103164119016
45091,South Carolina,York County,258641,0.0671794920372253,0.0484158214977517,0.0187636705394736,0.00684040055520973
46003,South Dakota,Aurora County,2759,0.0784316781442552,0.0502910195723088,0.0281406585719464,0.0113647988401595
46005,South Dakota,Beadle County,18374,0.0754831827582454,0.0498309213562643,0.0256522614019811,0.00973699140089257
46007,South Dakota,Bennett County,3437,0.0579991271457667,0.0405394448647076,0.0174596822810591,0.0068710445155659
46009,South Dakota,Bon Homme County,6969,0.0859365762663223,0.0556654740995839,0.0302711021667384,0.0120785937724207
46011,South Dakota,Brookings County,34239,0.0545770904524081,0.0385261323052659,0.0160509581471422,0.00605186074359648
46013,South Dakota,Brown County,38840,0.0726809989701339,0.0490989317713697,0.0235820671987642,0.00911930587023687
46015,South Dakota,Brule County,5256,0.0788662480974125,0.0533523139269406,0.0255139341704718,0.00912805936073059
46017,South Dakota,Buffalo County,2053,0.0462045786653678,0.0353135898684851,0.0108909887968826,0.00355198246468583
46019,South Dakota,Butte County,10177,0.0814328387540533,0.0545687262454555,0.0268641125085978,0.00996921882676624
46021,South Dakota,Campbell County,1435,0.0993777003484321,0.0649780954703833,0.0343996048780488,0.0134325296167247
46023,South Dakota,Charles Mix County,9344,0.074056720890411,0.0483373616224315,0.0257193592679795,0.0102074850171233
46025,South Dakota,Clark County,3673,0.0838216716580452,0.0542263351483801,0.0295953365096651,0.0111466104002178
46027,South Dakota,Clay County,13925,0.0535116696588869,0.0369356479712747,0.0165760216876122,0.0061627763016158
46029,South Dakota,Codington County,27993,0.0745456364091023,0.0502603967063194,0.0242852397027828,0.00949699067624049
46031,South Dakota,Corson County,4168,0.0557965451055662,0.0397569165067179,0.0160396285988484,0.00600835412667946
46033,South Dakota,Custer County,8573,0.107226875072903,0.0713235424005599,0.0359033326723434,0.0131483611337921
46035,South Dakota,Davison County,19901,0.0773301341641124,0.05086216712728,0.0264679670368323,0.0103459002060198
46037,South Dakota,Day County,5506,0.0949729386124228,0.0607518523428987,0.0342210862695242,0.0134495314202688
46039,South Dakota,Deuel County,4306,0.0862517417556897,0.0575735462145843,0.0286781955411054,0.0106405712958662
46041,South Dakota,Dewey County,5779,0.0518859664301782,0.0381351810001731,0.0137507854300052,0.00506700813289497
46043,South Dakota,Douglas County,2930,0.0937901023890785,0.0588097849829352,0.0349803174061433,0.0140666006825939
46045,South Dakota,Edmunds County,3940,0.0856403553299492,0.054949273857868,0.0306910814720812,0.0125434923857868
46047,South Dakota,Fall River County,6774,0.101236344847948,0.0671893354000591,0.034047009447889,0.0125893976970771
46049,South Dakota,Faulk County,2322,0.0952678725236865,0.0590573453919035,0.0362105271317829,0.0142520499569337
46051,South Dakota,Grant County,7217,0.0856954413191077,0.057537684772066,0.0281577565470417,0.010828948316475
46053,South Dakota,Gregory County,4201,0.0935586765055939,0.0584905179719115,0.0350681585336825,0.0139808188526541
46055,South Dakota,Haakon County,2082,0.0950734870317003,0.0589935244956772,0.0360799625360231,0.0152492987512008
46057,South Dakota,Hamlin County,6000,0.069508,0.0467800296666667,0.0227279703333333,0.00893771
46059,South Dakota,Hand County,3301,0.092924871251136,0.0579299472887004,0.0349949239624356,0.0141881490457437
46061,South Dakota,Hanson County,3397,0.0659411245216367,0.0472993158669414,0.0186418086546953,0.00591630850750662
46063,South Dakota,Harding County,1311,0.0777528604118993,0.0543076277650648,0.0234452326468345,0.00813632341723875
46065,South Dakota,Hughes County,17617,0.0744392348299938,0.0503412898336834,0.0240979449963104,0.00929319975024124
46067,South Dakota,Hutchinson County,7315,0.0894025974025974,0.0548945297334245,0.0345080676691729,0.0142402378673958
46069,South Dakota,Hyde County,1331,0.103812922614576,0.0630628211870774,0.0407501014274981,0.0167487603305785
46071,South Dakota,Jackson County,3287,0.0638843930635838,0.0440440903559477,0.0198403027076361,0.00777230909644052
46073,South Dakota,Jerauld County,2029,0.103277476589453,0.0625923750616067,0.0406851015278462,0.017016007885658
46075,South Dakota,Jones County,735,0.112447619047619,0.0736058530612245,0.0388417659863946,0.0149092789115646
46077,South Dakota,Kingsbury County,4967,0.0907312260922086,0.0583341864304409,0.0323970396617677,0.012553215220455
46079,South Dakota,Lake County,12574,0.0839658819786862,0.0573694169715285,0.0265964650071576,0.00948463337044696
46081,South Dakota,Lawrence County,25234,0.0823934374256955,0.0556279672663866,0.0267654701593089,0.0100195807244194
46083,South Dakota,Lincoln County,54914,0.0597906726882034,0.0428783107404305,0.0169123619477729,0.00659233674472812
46085,South Dakota,Lyman County,3869,0.0697635047815973,0.0479466265184802,0.0218168782631171,0.00797224088911864
46087,South Dakota,McCook County,5511,0.0783843222645618,0.0515520515332971,0.0268322707312647,0.0103795100707676
46089,South Dakota,McPherson County,2364,0.104557529610829,0.0613248824027073,0.0432326472081218,0.0186459221658206
46091,South Dakota,Marshall County,4895,0.0814917262512768,0.0538005309499489,0.0276911953013279,0.0106631419816139
46093,South Dakota,Meade County,27424,0.0671656942823804,0.0476700517429988,0.0194956425393816,0.00701171091015169
46095,South Dakota,Mellette County,2055,0.0670462287104623,0.0466996068126521,0.0203466218978102,0.00775005352798054
46097,South Dakota,Miner County,2229,0.0884827276805743,0.0565313409600718,0.0319513867205025,0.0130187707492149
46099,South Dakota,Minnehaha County,186749,0.0629149553679002,0.0448461797760631,0.0180687755918372,0.00669997676025039
46101,South Dakota,Moody County,6506,0.0781938210882263,0.0535259040885337,0.0246679169996926,0.00954894558868737
46102,South Dakota,Oglala Lakota County,14335,0.0420147889780258,0.0322810765957447,0.00973371238228113,0.00344762888036275
46103,South Dakota,Pennington County,109294,0.0744116694420554,0.051182930398741,0.0232287390433144,0.00870403938002086
46105,South Dakota,Perkins County,2907,0.0928713450292398,0.0591520622635019,0.0337192827657379,0.0137436807705538
46107,South Dakota,Potter County,2326,0.10115649183147,0.0617342076526225,0.0394222841788478,0.0155749269131556
46109,South Dakota,Roberts County,10285,0.0770778804083617,0.0513357149246476,0.0257421654837142,0.00983491298006806
46111,South Dakota,Sanborn County,2388,0.0819606365159129,0.0552521478224456,0.0267084886934673,0.00958161641541039
46115,South Dakota,Spink County,6543,0.0843012379642366,0.0548782838147639,0.0294229541494727,0.0115761974629375
46117,South Dakota,Stanley County,2997,0.0792609275942609,0.0542098795462129,0.0250510480480481,0.00915537537537537
46119,South Dakota,Sully County,1331,0.0883463561232156,0.0569790383170549,0.0313673178061608,0.0123029301277235
46121,South Dakota,Todd County,10146,0.0429839345554899,0.0319281299034102,0.0110558046520796,0.0039073329390893
46123,South Dakota,Tripp County,5468,0.0884813460131675,0.0585432456108266,0.0299381004023409,0.0118779114850037
46125,South Dakota,Turner County,8264,0.0844690222652469,0.0550737627057115,0.0293952595595353,0.0114187802516941
46127,South Dakota,Union County,15177,0.0754921921328326,0.0515259180997562,0.0239662740330764,0.00915635369308823
46129,South Dakota,Walworth County,5510,0.0897760435571688,0.0567291871143376,0.0330468564428312,0.013191887477314
46135,South Dakota,Yankton County,22717,0.0788041554782762,0.0534052569881586,0.0253988984901175,0.00975417176563807
46137,South Dakota,Ziebach County,2814,0.052727789623312,0.0394003216062544,0.0133274680170576,0.00500163468372424
47001,Tennessee,Anderson County,75775,0.0821635631804685,0.0554828691388981,0.0266806940415704,0.010240543187067
47003,Tennessee,Bedford County,47558,0.0689746625173472,0.0480591099499558,0.0209155525673914,0.00799673745742041
47005,Tennessee,Benton County,16112,0.0920647343594836,0.0610066110352532,0.0310581233242304,0.0118717688679245
47007,Tennessee,Bledsoe County,14602,0.0805691686070401,0.0570254341186139,0.0235437344884262,0.00902100945076017
47009,Tennessee,Blount County,128443,0.0819114938143768,0.0557750343265106,0.0261364594878662,0.00998084769119376
47011,Tennessee,Bradley County,104557,0.0732506097152749,0.0506173856556711,0.0226332240596039,0.00860740916437924
47013,Tennessee,Campbell County,39687,0.0831149998740142,0.0561815126111825,0.0269334872628317,0.0105629455489203
47015,Tennessee,Cannon County,13976,0.0796185603892387,0.0544313067401259,0.0251872536491128,0.00961031768746422
47017,Tennessee,Carroll County,28018,0.0818155471482618,0.0546278452423442,0.0271877019059176,0.0105568698693697
47019,Tennessee,Carter County,56391,0.0857780851554326,0.0582738664325868,0.0275042187228459,0.0105264513840861
47021,Tennessee,Cheatham County,39929,0.0707507575947307,0.0512450416489268,0.0195057159458038,0.007112330887325
47023,Tennessee,Chester County,17150,0.0721575510204082,0.049441653877551,0.0227158971428571,0.00853844664723032
47025,Tennessee,Claiborne County,31613,0.0809710878436087,0.0554707187549426,0.0255003690886661,0.00950081358934615
47027,Tennessee,Clay County,7686,0.0924358574030705,0.0615141565183451,0.0309217008847255,0.0122689409315639
47029,Tennessee,Cocke County,35336,0.0848744906044827,0.058440000792393,0.0264344898120897,0.00974195664478153
47031,Tennessee,Coffee County,54531,0.0750565733252645,0.0514783025618456,0.023578270763419,0.0090958581357393
47033,Tennessee,Crockett County,14499,0.0772416028691634,0.0523328179184771,0.0249087849506863,0.00967389888957859
47035,Tennessee,Cumberland County,58634,0.103134154244977,0.0659160118190811,0.0372181424258962,0.0147931241259338
47037,Tennessee,Davidson County,684017,0.0612425129784786,0.0443513305151773,0.0168911824633014,0.00627357325914415
47039,Tennessee,Decatur County,11683,0.0899101258238466,0.0589458881280493,0.0309642376957973,0.0121151758966019
47041,Tennessee,DeKalb County,19601,0.0788707718993929,0.0540578273047294,0.0248129445946635,0.00927601652976889
47043,Tennessee,Dickson County,51988,0.0720337770254674,0.0505901768100331,0.0214436002154343,0.00801786989305224
47045,Tennessee,Dyer County,37576,0.0742184905258676,0.0510974381786247,0.0231210523472429,0.00907619757291888
47047,Tennessee,Fayette County,39692,0.0852496472840875,0.0586157312304747,0.0266339160536128,0.00977534011891565
47049,Tennessee,Fentress County,17994,0.0840933644548183,0.0579591245415138,0.0261342399133044,0.00960369456485495
47051,Tennessee,Franklin County,41512,0.0803505974176142,0.0544642420504914,0.0258863553671228,0.0099566761418385
47053,Tennessee,Gibson County,49175,0.0768267819013726,0.0517210433553635,0.0251057385460092,0.0099728451448907
47055,Tennessee,Giles County,29167,0.0828651215414681,0.0564282870710049,0.0264368344704632,0.0101153083964755
47057,Tennessee,Grainger County,23013,0.082068917568331,0.0569158008082388,0.0251531167600921,0.0093156850475818
47059,Tennessee,Greene County,68669,0.0856120665802618,0.0579236858116472,0.0276883807686147,0.0106008600678618
47061,Tennessee,Grundy County,13331,0.0811573025279424,0.0555185041632286,0.0256387983647138,0.0098615737754107
47063,Tennessee,Hamblen County,63740,0.0760172576090367,0.0523499126608095,0.0236673449482272,0.00896375933479762
47065,Tennessee,Hamilton County,357546,0.0754252739507644,0.0517346247951313,0.0236906491556331,0.00903835920413038
47067,Tennessee,Hancock County,6585,0.0847796507213364,0.0576448044039484,0.027134846317388,0.010334092634776
47069,Tennessee,Hardeman County,25562,0.0768075267975902,0.0531811423597528,0.0236263844378374,0.00893229794225804
47071,Tennessee,Hardin County,25771,0.0870505607077723,0.058291010903729,0.0287595498040433,0.0110872624267588
47073,Tennessee,Hawkins County,56402,0.0833530548562108,0.0573408738519911,0.0260121810042197,0.00976906031701003
47075,Tennessee,Haywood County,17779,0.076596546487429,0.0527531556330502,0.0238433908543788,0.00889421564767422
47077,Tennessee,Henderson County,27859,0.0763792311281812,0.0531138319394092,0.023265399188772,0.00859220933989016
47079,Tennessee,Henry County,32279,0.0879665107345333,0.0590681907432077,0.0288983199913256,0.0111392794076644
47081,Tennessee,Hickman County,24678,0.0745838803792852,0.0525593155442094,0.0220245648350758,0.0082133568360483
47083,Tennessee,Houston County,8176,0.0836182729941292,0.0568374589041096,0.0267808140900196,0.0107145058708415
47085,Tennessee,Humphreys County,18318,0.0815605415438367,0.0558008813189213,0.0257596602249154,0.00980854241729446
47087,Tennessee,Jackson County,11615,0.0886956521739131,0.0605518700817908,0.0281437820921223,0.0102444631941455
47089,Tennessee,Jefferson County,53247,0.0819627021240633,0.05555062136834,0.0264120807557233,0.010067474975116
47091,Tennessee,Johnson County,17789,0.0885002529653156,0.0603285298218,0.0281717231435157,0.0106069087638428
47093,Tennessee,Knox County,456185,0.0700500257570942,0.0488730162697151,0.021177009487379,0.00803537034317218
47095,Tennessee,Lake County,7526,0.0728948976880149,0.0509716283550359,0.021923269332979,0.00849718044113739
47097,Tennessee,Lauderdale County,26297,0.0708946267635092,0.0497423274137734,0.0211522993497357,0.00810731794501274
47099,Tennessee,Lawrence County,42937,0.0754897640729441,0.0511942982509258,0.0242954658220183,0.00945666162051378
47101,Tennessee,Lewis County,11956,0.0839672967547675,0.0573792832887253,0.0265880134660422,0.00951928404148545
47103,Tennessee,Lincoln County,33711,0.0810993740915428,0.0552663644804367,0.0258330096111062,0.00977708463112931
47105,Tennessee,Loudon County,51610,0.0942425692695214,0.0617501877736873,0.0324923814958341,0.0124211699283085
47107,Tennessee,McMinn County,52773,0.0805604949500692,0.0551644339719175,0.0253960609781517,0.00972645974267144
47109,Tennessee,McNairy County,25903,0.0824275180481025,0.0554060355171216,0.027021482530981,0.0104667907192217
47111,Tennessee,Macon County,23487,0.0718894281943203,0.050640999659386,0.0212484285349342,0.00799488908758036
47113,Tennessee,Madison County,97682,0.0723247681251408,0.0500774375217543,0.0222473306033865,0.00831988001883663
47115,Tennessee,Marion County,28417,0.0820018298905585,0.0559760672132878,0.0260257626772707,0.00982696484498716
47117,Tennessee,Marshall County,32269,0.0725825405187641,0.0509356470606465,0.0216468934581177,0.00790576714493787
47119,Tennessee,Maury County,89776,0.0721278181251114,0.050757161802709,0.0213706563224024,0.00798940785956158
47121,Tennessee,Meigs County,11962,0.0841444574485872,0.0580184661427855,0.0261259913058017,0.00954419327871593
47123,Tennessee,Monroe County,45876,0.0830582875577644,0.0565336192780539,0.0265246682797105,0.0101190766413811
47125,Tennessee,Montgomery County,196387,0.0510456343851681,0.0381648363180862,0.0128807980670818,0.00467752896067459
47127,Tennessee,Moore County,6322,0.0875767162290414,0.0587703090794053,0.0288064071496362,0.0109850079088896
47129,Tennessee,Morgan County,21596,0.0765455176884608,0.0533864547138359,0.0231590629746249,0.00868179570290795
47131,Tennessee,Obion County,30520,0.0818939711664482,0.0552015457077326,0.0266924254587156,0.0103682817824377
47133,Tennessee,Overton County,22004,0.0811869660061807,0.056084469278313,0.0251024967278677,0.00937395382657698
47135,Tennessee,Perry County,7912,0.0829077350859454,0.0558973885237614,0.027010346562184,0.0106744464105157
47137,Tennessee,Pickett County,5088,0.0985556210691824,0.0646149502751572,0.0339406707940252,0.0132209944968553
47139,Tennessee,Polk County,16782,0.0838894053152187,0.0580975155523776,0.0257918897628411,0.0100167572398999
47141,Tennessee,Putnam County,76440,0.0710300104657247,0.0488174717556253,0.0222125387100994,0.00847128623757195
47143,Tennessee,Rhea County,32628,0.0760228944464877,0.052106996659311,0.0239158977871767,0.00913702341547137
47145,Tennessee,Roane County,52897,0.0900219294099855,0.060641239919088,0.0293806894908974,0.0111149259882413
47147,Tennessee,Robertson County,69344,0.0690449642362714,0.0494644955583756,0.0195804686778957,0.00720380912551915
47149,Tennessee,Rutherford County,307128,0.0562086003229924,0.0417718872131489,0.0144367131098435,0.0053369569690813
47151,Tennessee,Scott County,21954,0.0716571012116243,0.0500145106131001,0.0216425905985242,0.0082104573198506
47153,Tennessee,Sequatchie County,14730,0.0799131704005431,0.055927566395112,0.0239856040054311,0.00868450373387644
47155,Tennessee,Sevier County,96287,0.0800768847300259,0.0550014563544404,0.0250754283755855,0.00956191801593154
47157,Tennessee,Shelby County,937005,0.0639426203702222,0.0458081099129674,0.0181345104572548,0.00663084811713918
47159,Tennessee,Smith County,19458,0.0753706958577449,0.05310686905129,0.0222638268064549,0.00844024154589372
47161,Tennessee,Stewart County,13301,0.0838868506127359,0.0571460985640178,0.0267407520487181,0.0101733523795203
47163,Tennessee,Sullivan County,156734,0.0862801242870086,0.0578790335983258,0.0284010906886827,0.0109081410542703
47165,Tennessee,Sumner County,179473,0.0712397965153533,0.0502510319435235,0.0209887645718297,0.0078610289012832
47167,Tennessee,Tipton County,61446,0.0671647788301924,0.0479585981674967,0.0192061806626957,0.0071593991472187
47169,Tennessee,Trousdale County,9573,0.0668277446986316,0.047717376684425,0.0191103680142066,0.00713012639715868
47171,Tennessee,Unicoi County,17780,0.0917345894263217,0.0606363917322835,0.0310981976940383,0.012186062992126
47173,Tennessee,Union County,19293,0.0771204581972736,0.0548029365573006,0.022317521639973,0.00801527704348727
47175,Tennessee,Van Buren County,5704,0.089968618513324,0.0609779319775596,0.0289906865357644,0.0105364971949509
47177,Tennessee,Warren County,40454,0.0756232758194493,0.0522646993622386,0.0233585764572107,0.00881689523903693
47179,Tennessee,Washington County,127055,0.0761785447247255,0.0522850773916808,0.0238934673330447,0.00910340750068868
47181,Tennessee,Wayne County,16649,0.0818126614211064,0.0555314026668268,0.0262812587542795,0.0101331755661001
47183,Tennessee,Weakley County,33626,0.0746340331886041,0.0501701202343425,0.0244639129542616,0.00937683875572474
47185,Tennessee,White County,26580,0.0825911963882619,0.0555102984198646,0.0270808979683973,0.0105433325808879
47187,Tennessee,Williamson County,218648,0.0650060233800446,0.0473546003164904,0.0176514230635542,0.00645035097508324
47189,Tennessee,Wilson County,132663,0.0711594340547101,0.0509140696049388,0.0202453644497712,0.00739206606212735
48001,Texas,Anderson County,57863,0.0697583775469644,0.0496745678067159,0.0200838097402485,0.00751567806715863
48003,Texas,Andrews County,17818,0.0551960938376922,0.039463629419688,0.0157324644180043,0.0059640924907397
48005,Texas,Angelina County,87607,0.069751606606778,0.0481427476229068,0.0216088589838712,0.00826184049219811
48007,Texas,Aransas County,24763,0.0969158825667326,0.0637713533093729,0.0331445292573598,0.0124406017041554
48009,Texas,Archer County,8789,0.0834641028558425,0.056642878825805,0.0268212240300375,0.0100567322789851
48011,Texas,Armstrong County,1916,0.0867181628392484,0.0578868893528184,0.0288312734864301,0.0112937682672234
48013,Texas,Atascosa County,48828,0.065718583599574,0.0458008767510445,0.0199177068485295,0.00743172483001557
48015,Texas,Austin County,29565,0.0787337053948926,0.0537960156942331,0.0249376897006596,0.00967983561643836
48017,Texas,Bailey County,7092,0.064919627749577,0.0447604681331077,0.0201591596164693,0.00760661308516639
48019,Texas,Bandera County,21763,0.100659789551073,0.0672043512383403,0.0334554383127326,0.012374951982723
48021,Texas,Bastrop County,82577,0.0697741986267363,0.0495750509948291,0.0201991476319072,0.00732339174346368
48023,Texas,Baylor County,3591,0.0924202172096909,0.0593444296853244,0.0330757875243665,0.0132288721804511
48025,Texas,Bee County,32691,0.0621250802973295,0.0444823783610168,0.0176427019363127,0.00688650209537793
48027,Texas,Bell County,342236,0.0539379463294335,0.039221497790998,0.0147164485384355,0.00552934437055132
48029,Texas,Bexar County,1925865,0.0592877631609692,0.0425911618971216,0.0166966012638477,0.00632257509223128
48031,Texas,Blanco County,11279,0.0960413157194787,0.0645093528681621,0.0315319628513166,0.0118563932972781
48033,Texas,Borden County,665,0.0905593984962406,0.0560906060150376,0.034468792481203,0.0144581353383459
48035,Texas,Bosque County,18122,0.0920911047345768,0.060298785840415,0.0317923188941618,0.0124364043703785
48037,Texas,Bowie County,93858,0.0713315860129131,0.0495175452918238,0.0218140407210893,0.00835201900743677
48039,Texas,Brazoria County,353999,0.060648137424117,0.0443694392272295,0.0162786981968876,0.00604435611400032
48041,Texas,Brazos County,219193,0.0474502059828553,0.0348663943328482,0.0125838116500071,0.00474981646311698
48043,Texas,Brewster County,9216,0.0841046006944444,0.0574613840060764,0.0266432166883681,0.00962686631944444
48045,Texas,Briscoe County,1546,0.0920375161707632,0.0584369107373868,0.0336006054333765,0.0141512936610608
48047,Texas,Brooks County,7180,0.0632849582172702,0.0439324473537605,0.0193525108635097,0.00725027019498607
48049,Texas,Brown County,37834,0.079587725326426,0.0536008354125919,0.0259868899138341,0.0102560723159063
48051,Texas,Burleson County,17863,0.0840055421821643,0.0561924371046297,0.0278131050775346,0.0107980775905503
48053,Texas,Burnet County,45750,0.086711650273224,0.0577983573114754,0.0289132929617486,0.0110647256830601
48055,Texas,Caldwell County,41401,0.0654558102461293,0.0464769080215454,0.0189789022245839,0.00716723557401995
48057,Texas,Calhoun County,21807,0.0719274086302563,0.0491483885449626,0.0227790200852937,0.00887068372540927
48059,Texas,Callahan County,13770,0.0838493100944081,0.056300932389252,0.0275483777051561,0.0106686129266521
48061,Texas,Cameron County,421750,0.0591870966212211,0.0413034243556609,0.0178836722655602,0.00694385503260225
48063,Texas,Camp County,12813,0.0750449543432452,0.051024883477718,0.0240200708655272,0.00918057441660813
48065,Texas,Carson County,6032,0.0757274535809019,0.0518805719496021,0.0238468816312997,0.00910477453580902
48067,Texas,Cass County,30087,0.0862266094991192,0.0567891695748995,0.0294374399242198,0.0116155675208562
48069,Texas,Castro County,7787,0.0669468344677026,0.0462835522023886,0.020663282265314,0.00772419673815333
48071,Texas,Chambers County,40292,0.0600637843740693,0.0444816746252358,0.0155821097488335,0.00561767844733446
48073,Texas,Cherokee County,51903,0.0724488372541086,0.0494805661137121,0.0229682711403965,0.00861505153844672
48075,Texas,Childress County,7226,0.0624647107666759,0.0422776180459452,0.0201870927207307,0.00799029338499862
48077,Texas,Clay County,10387,0.090617695195918,0.0600976892269183,0.0305200059689997,0.0116991027245595
48079,Texas,Cochran County,2904,0.0664845041322314,0.0456896274104683,0.0207948767217631,0.00801068870523416
48081,Texas,Coke County,3275,0.100275419847328,0.0648284622900764,0.0354469575572519,0.0142782106870229
48083,Texas,Coleman County,8391,0.0920208556787034,0.0608674290311048,0.0311534266475986,0.0122455702538434
48085,Texas,Collin County,944350,0.0589916577540107,0.0439800341367078,0.0150116236173029,0.0055315851538095
48087,Texas,Collingsworth County,2996,0.0770216955941255,0.0513969392523365,0.0256247563417891,0.0101153805073431
48089,Texas,Colorado County,21022,0.086091095043288,0.0563445831034155,0.0297465119398725,0.0113863010179812
48091,Texas,Comal County,135097,0.0788040370992694,0.0543287425553491,0.0244752945439203,0.00910362480291938
48093,Texas,Comanche County,13495,0.0899128566135606,0.0584257424231197,0.0314871141904409,0.0121886876620971
48095,Texas,Concho County,4233,0.0761719820458304,0.0526026392629341,0.0235693427828963,0.00891454287739192
48097,Texas,Cooke County,39571,0.0774881857926259,0.052488583027975,0.0249996027646509,0.00950619797326325
48099,Texas,Coryell County,75389,0.0519059677141228,0.0384060822533791,0.0134998854607436,0.00513425433418669
48101,Texas,Cottle County,1623,0.0787566235366605,0.0521221041281577,0.0266345194085028,0.0105480098582871
48103,Texas,Crane County,4839,0.0589324240545567,0.0415096772060343,0.0174227468485224,0.00700402149204381
48105,Texas,Crockett County,3633,0.0717310762455271,0.0502527200660611,0.021478356179466,0.00767861822185522
48107,Texas,Crosby County,5861,0.074614400272991,0.0500568754478758,0.0245575248251152,0.0096373724620372
48109,Texas,Culberson County,2241,0.0798531905399375,0.0523900749665328,0.0274631155734047,0.011210245426149
48111,Texas,Dallam County,7243,0.0558841640204335,0.0406001706475217,0.0152839933729118,0.00580439872980809
48113,Texas,Dallas County,2586552,0.0567419216779713,0.0416979945510471,0.0150439271269242,0.00557799981597122
48115,Texas,Dawson County,12964,0.0640157358839864,0.0435786454026535,0.0204370904813329,0.00808007867941993
48117,Texas,Deaf Smith County,18899,0.0591263558918461,0.0413285625694481,0.017797793322398,0.00685797132123393
48119,Texas,Delta County,5215,0.0830437200383509,0.0558628870565676,0.0271808329817833,0.0102478350910834
48121,Texas,Denton County,807047,0.0564131444637053,0.042550333270553,0.0138628111931523,0.00507932274080692
48123,Texas,DeWitt County,20435,0.0806385123562515,0.0544670610716907,0.0261714512845608,0.00998241448495229
48125,Texas,Dickens County,2216,0.0922545126353791,0.0604067427797834,0.0318477698555957,0.0124925
48127,Texas,Dimmit County,10663,0.0678570758698303,0.0454197346900497,0.0224373411797806,0.00860497233423989
48129,Texas,Donley County,3387,0.0859571892530263,0.0563626693238854,0.0295945199291408,0.0114100265721878
48131,Texas,Duval County,11355,0.0708084544253633,0.0474598146191105,0.0233486398062528,0.00971220431527961
48133,Texas,Eastland County,18270,0.0882134099616858,0.0565875673234811,0.0316258426382047,0.0128823918992885
48135,Texas,Ector County,158342,0.0526550504603959,0.0382140722234151,0.0144409782369807,0.00543982367280949
